ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text
T20260208.0006,Request to install project management software,Project lead requesting installation of Monday.com desktop app on their workstation.,ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Level I,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-08 22:30:00,"Administrator, Autotask",2026-02-09 03:00:00,2026-02-16 11:00:00,2026-02-08 22:30:00,"Installed Monday.com desktop application, configured SSO integration with company Azure AD credentials, and verified the user can access their project boards. Added the application to the approved software list.","Miller, Susan",False,1,2.0,True,4.5,0.19,0.0,180.5,,6,11,Request to install project management software Project lead requesting installation of Monday.com desktop app on their workstation.
T20251220.0006,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,ABLE Manufacturing HQ,Primary Location,Complete,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-20 02:30:00,"Administrator, Autotask",2025-12-20 22:00:00,2025-12-29 11:00:00,2025-12-20 02:30:00,"Revoked the old MFA token in Azure AD, re-enrolled the user's new device with Microsoft Authenticator, and verified push notifications working. Confirmed successful MFA login from both mobile and desktop.","Anderson, Scott",False,3,2.0,True,19.5,0.81,0.0,224.5,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.
T20260114.0005,Need access to CRM application,Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.,ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,Triage,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-14 20:00:00,"Administrator, Autotask",2026-01-19 07:30:00,2026-01-22 11:00:00,2026-01-14 20:00:00,"Provisioned Salesforce CRM access with the Sales Rep profile, added to the appropriate role hierarchy, and configured SSO via Azure AD. Verified the user can log in and access their assigned accounts and opportunities. Sent onboarding guide to the user.","Miller, Susan",False,1,2.0,True,107.5,4.48,0.0,183.0,,5,14,Need access to CRM application Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.
T20260223.0005,Password reset request,Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.,ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-23 07:30:00,"Administrator, Autotask",2026-02-24 12:30:00,2026-03-02 11:00:00,2026-02-23 07:30:00,"Unlocked the AD account, reset the password, and required a password change at next login. Verified the user could sign in successfully to their workstation and email. Reminded user of the self-service password reset portal.","Miller, Susan",False,1,2.0,True,29.0,1.21,0.0,171.5,,3,17,Password reset request Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.
T20251217.0004,Keyboard and mouse not responding,User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-17 04:30:00,"Administrator, Autotask",2025-12-21 13:30:00,2025-12-24 11:00:00,2025-12-17 04:30:00,"Determined the Logitech Unifying receiver had failed. Replaced the USB receiver, re-paired both the keyboard and mouse, and verified consistent input response. Provided a spare receiver to the user as backup.","Taylor, Mark",False,2,2.0,True,105.0,4.38,0.0,174.5,,5,14,Keyboard and mouse not responding User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.
T20260127.0003,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-27 22:30:00,"Administrator, Autotask",2026-02-04 09:00:00,2026-02-04 11:00:00,2026-01-27 22:30:00,Restored the deleted folder and all contents from the previous night's Veeam backup snapshot. Verified file integrity and permissions match the original. Confirmed with the user that all expected files are present and accessible.,"Taylor, Mark",False,2,2.0,True,178.5,7.44,0.0,180.5,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.
T20251224.0004,Request for additional monitor,Department manager requesting a second monitor for their workstation to improve productivity.,ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-24 04:00:00,"Administrator, Autotask",2025-12-26 20:00:00,2025-12-31 11:00:00,2025-12-24 04:00:00,Deployed a 24-inch Dell monitor from inventory to the user's desk. Connected via DisplayPort through existing docking station. Configured dual-monitor extended display and adjusted resolution settings per user preference.,"Anderson, Scott",False,1,2.0,True,64.0,2.67,0.0,175.0,,4,12,Request for additional monitor Department manager requesting a second monitor for their workstation to improve productivity.
T20251209.0007,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,ABLE Manufacturing HQ,Primary Location,Complete,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-09 15:00:00,"Administrator, Autotask",2025-12-16 16:30:00,2025-12-17 09:00:00,2025-12-09 15:00:00,Identified an expired MX record pointing to a decommissioned mail relay. Updated DNS MX records to point to the current Exchange Online endpoints. Flushed DNS cache on the domain registrar. Confirmed external email delivery restored within 30 minutes.,"Anderson, Scott",False,4,2.0,True,169.5,7.06,0.0,186.0,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.
T20260206.0006,Printer jamming on 2nd floor,The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-06 19:00:00,"Administrator, Autotask",2026-02-09 00:30:00,2026-02-16 11:00:00,2026-02-06 19:00:00,Cleaned the duplex unit rollers and replaced worn pickup rollers. Recalibrated the paper path and ran 50 test duplex prints with no jams. Issue resolved.,"Miller, Susan",False,2,2.0,True,53.5,2.23,0.0,232.0,,5,20,Printer jamming on 2nd floor The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.
T20260218.0006,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-18 17:30:00,"Administrator, Autotask",2026-02-23 16:30:00,2026-02-26 11:00:00,2026-02-18 17:30:00,"Configured new Dell Latitude with Windows 11, joined to domain, installed standard software suite (Office 365, Teams, GlobalProtect VPN, Adobe Reader). Set up email profile and verified VPN connectivity. Laptop ready for new hire.","Taylor, Mark",False,1,2.0,True,119.0,4.96,0.0,185.5,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access."
T20260104.0002,Request to install project management software,Project lead requesting installation of Monday.com desktop app on their workstation.,ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-04 20:00:00,"Administrator, Autotask",2026-01-06 15:30:00,2026-01-12 11:00:00,2026-01-04 20:00:00,"Installed Monday.com desktop application, configured SSO integration with company Azure AD credentials, and verified the user can access their project boards. Added the application to the approved software list.","Miller, Susan",False,1,2.0,True,43.5,1.81,0.0,183.0,,6,11,Request to install project management software Project lead requesting installation of Monday.com desktop app on their workstation.
T20251208.0002,Outlook not syncing emails,User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-08 03:30:00,"Administrator, Autotask",2025-12-12 13:00:00,2025-12-15 11:00:00,2025-12-08 03:30:00,Rebuilt the Outlook profile and cleared the local OST cache. Re-synced the mailbox from Exchange Online. Verified all folders syncing correctly and monitored for 2 hours with no recurrence.,"Anderson, Scott",False,2,2.0,True,105.5,4.4,0.0,175.5,,4,19,Outlook not syncing emails User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.
T20260102.0006,Internet speed slow at branch office,Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,ABLE Manufacturing HQ,Primary Location,Complete,High,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-02 06:00:00,"Administrator, Autotask",2026-01-10 15:30:00,2026-01-09 11:00:00,2026-01-02 06:00:00,Traced the issue to a failing WAN interface on the branch firewall showing CRC errors. Replaced the SFP module and patch cable. Speeds returned to the provisioned 500Mbps symmetric. Monitored for 48 hours with no further degradation.,"Miller, Susan",False,3,2.0,True,201.5,8.4,0.0,173.0,28.5,6,18,Internet speed slow at branch office Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.
T20260211.0003,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,ABLE Manufacturing HQ,Primary Location,Complete,High,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-11 22:30:00,"Administrator, Autotask",2026-02-20 15:30:00,2026-02-19 11:00:00,2026-02-11 22:30:00,"Revoked the old MFA token in Azure AD, re-enrolled the user's new device with Microsoft Authenticator, and verified push notifications working. Confirmed successful MFA login from both mobile and desktop.","Moore, James",False,3,2.0,True,209.0,8.71,0.0,180.5,28.5,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.
T20251209.0008,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.",ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-09 00:00:00,"Administrator, Autotask",2025-12-11 16:00:00,2025-12-16 11:00:00,2025-12-09 00:00:00,"Created AD account with standard naming convention, added to Accounting security and distribution groups, provisioned Exchange Online mailbox, and configured OneDrive. Sent welcome credentials to the hiring manager via secure channel.","Miller, Susan",False,1,2.0,True,64.0,2.67,0.0,179.0,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate."
T20260218.0007,Request for additional monitor,Department manager requesting a second monitor for their workstation to improve productivity.,ABLE Manufacturing HQ,Primary Location,Complete,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-18 09:00:00,"Administrator, Autotask",2026-02-21 17:00:00,2026-02-25 12:00:00,2026-02-18 09:00:00,Deployed a 24-inch Dell monitor from inventory to the user's desk. Connected via DisplayPort through existing docking station. Configured dual-monitor extended display and adjusted resolution settings per user preference.,"Moore, James",False,1,2.0,True,80.0,3.33,0.0,171.0,,4,12,Request for additional monitor Department manager requesting a second monitor for their workstation to improve productivity.
T20260107.0002,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,ABLE Manufacturing HQ,Primary Location,Complete,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Level I,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-07 11:00:00,"Administrator, Autotask",2026-01-12 15:30:00,2026-01-14 14:00:00,2026-01-07 11:00:00,Restored the deleted folder and all contents from the previous night's Veeam backup snapshot. Verified file integrity and permissions match the original. Confirmed with the user that all expected files are present and accessible.,"Miller, Susan",False,2,2.0,True,124.5,5.19,0.0,171.0,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.
